KODE_KL,NAMA_KL,KODE_KPKNL,NAMA_KPKNL,KODE_SATKER,NAMA_SATKER,KODE_SUB_SATKER,NAMA_SUB_SATKER,KELOMPOK,SUB_KELOMPOK,KODE_BARANG,NAMA_BARANG,NUP,NO_KIB,TANGGAL_PEROLEHAN,TGL_REKAM_PERTAMA,NILAI_PEROLEHAN_PERTAMA,NILAI_MUTASI,NILAI_PEROLEHAN,NILAI_PENYUSUTAN,NILAI_BUKU,KONDISI,MERK,KUANTITAS,JUMLAH_FOTO,JUMLAH_KIB,NO_DANA,TGL_DANA,DARI,ASL_PERLH,TGL_PERLH,NO_PSP,TGL_PSP,STATUS_PENGELOLAAN,THN_RAKIT,THN_BUAT,NEGARA,DAYA_ANGKUT,BOBOT,DAYA_MESIN,MESIN_PENGGERAK,JLH_MESIN,BHN_BAKAR,NO_MESIN,NO_RANGKA,NO_BPKB,NO_POLISI,TGL_BERLAKU_MULAI,TGL_BERLAKU_SD,NO_SIP,TGL_SIP,NIP_PEMAKAI,NAMA_PEMAKAI,NO_KTP_PEMAKAI,TEMPAT_LAHIR_PEMAKAI,TGL_LAHIR_PEMAKAI,GOL_PEMAKAI,JAB_PEMAKAI,JAB_FUNG_PEMAKAI,TMT_JAB_PEMAKAI,TGL_PENSIUN_PEMAKAI,STATUS_PENGGUNAAN,JENIS_PENGGUNA,KD_SATKER_PENGGUNA,UR_SATKER_PENGGUNA,ALAMAT_SATKER_PENGGUNA,TGL_TARIK
2abaca4911e68fa9bfbf3482ee797fd5b9045b841fdff7253557c5fe15de6477,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,83c7b7f65e6b54b0ff62a67caa6c71fe020a56acd802a0d370fc8cafa7b32a31,b6763d65a33e99d44d3aa8a8344e6129f7643b7ce873c0fc45e64d81e088b2b5,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,ALAT ANGKUTAN DARAT BERMOTOR,KENDARAAN BERMOTOR BERODA DUA,3020104001,Sepeda Motor,11,11,2015-09-01,2018-02-15,16557500,0,16557500,14192143,2365357,Baik,Honda,1,1,0.0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,,102 (Transfer Masuk),APBN 2015,2015-09-01,ba8da7c8dda07f2a2816ff1321b59b63064288a6fc595753ba1a8ce7e24a6b2a,2019-09-17,,,,,,,,,,,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,8b6cb54dc848dfbc7f2232bbfc50735fcbd7b8ab34abc899b1f02be43dffe065,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,Digunakan sendiri untuk operasional,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,N
2abaca4911e68fa9bfbf3482ee797fd5b9045b841fdff7253557c5fe15de6477,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,83c7b7f65e6b54b0ff62a67caa6c71fe020a56acd802a0d370fc8cafa7b32a31,b6763d65a33e99d44d3aa8a8344e6129f7643b7ce873c0fc45e64d81e088b2b5,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,ALAT ANGKUTAN DARAT BERMOTOR,KENDARAAN BERMOTOR PENUMPANG,3020102003,Mini Bus ( Penumpang 14 Orang Kebawah ),24,24,2015-09-01,2015-09-28,209950000,0,209950000,179957143,29992857,Baik,Honda Mobilio,1,1,0.0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,,101 (Pembelian),APBN,2015-09-01,ba8da7c8dda07f2a2816ff1321b59b63064288a6fc595753ba1a8ce7e24a6b2a,2019-09-17,,,2015.0,JEPANG,4,,01496,,1.0,BENSIN,f5aea5ba60075e0e8871186342c9b2edd9039283b137547ff5521e8f9af4d0ba,a5b195866d83ef588a77adbcc1b07607276da09a543f48b5ee0fb2ddb29fa534,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,a3e235bbda8d84318d860ef137d88f800126916386d07e594bd945de4e097868,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,Digunakan sendiri untuk operasional,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,N
2abaca4911e68fa9bfbf3482ee797fd5b9045b841fdff7253557c5fe15de6477,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,83c7b7f65e6b54b0ff62a67caa6c71fe020a56acd802a0d370fc8cafa7b32a31,b6763d65a33e99d44d3aa8a8344e6129f7643b7ce873c0fc45e64d81e088b2b5,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,ALAT ANGKUTAN DARAT BERMOTOR,KENDARAAN BERMOTOR PENUMPANG,3020102003,Mini Bus ( Penumpang 14 Orang Kebawah ),30,30,2015-09-01,2015-09-28,298920000,0,298920000,256217143,42702857,Baik,TOYOTA NEW KIJANG INNOVA,1,1,0.0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,,101 (Pembelian),APBN,2015-09-01,ba8da7c8dda07f2a2816ff1321b59b63064288a6fc595753ba1a8ce7e24a6b2a,2019-09-17,,,2015.0,JEPANG,6,,01998,,1.0,BENSIN,8bc4e3e2768a1fba79c8c8f0d8f89b6cb56053cfae6b286d4f5a6c902cb0edfd,df6e98f5af534a251a11d25418385ce9ecd33a1e88237e09eb4714bf15d91c33,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,6323f5837475073c0c93675b960c4f35e5d36579bbce1b90c3da354357f113f5,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,Digunakan sendiri untuk operasional,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,N
2abaca4911e68fa9bfbf3482ee797fd5b9045b841fdff7253557c5fe15de6477,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,83c7b7f65e6b54b0ff62a67caa6c71fe020a56acd802a0d370fc8cafa7b32a31,b6763d65a33e99d44d3aa8a8344e6129f7643b7ce873c0fc45e64d81e088b2b5,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,ALAT ANGKUTAN DARAT BERMOTOR,KENDARAAN BERMOTOR BERODA DUA,3020104001,Sepeda Motor,6,6,2015-07-28,2015-09-23,23350000,0,23350000,20014285,3335715,Baik,Yamaha New Vixion Advance 2015,1,1,0.0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,,101 (Pembelian),APBNP 2015,2015-07-28,ba8da7c8dda07f2a2816ff1321b59b63064288a6fc595753ba1a8ce7e24a6b2a,2019-09-17,,Indo,2015.0,Jepang,2 ORANG,,150 CC,MESIN,1.0,BENSIN,0cb9e22cd0385231f84e89d2d5173fdf1947a776c93252dc37b2842b8ed21174,cc67a8b90252ed34926353841a12e0cf5e40cc4eb43434968a60bfcfe6c807f1,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,f492833ee91736a000533148999b43ae6332babfd91e48e1c71f60126fac60a3,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,Digunakan sendiri untuk operasional,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,N
2abaca4911e68fa9bfbf3482ee797fd5b9045b841fdff7253557c5fe15de6477,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,83c7b7f65e6b54b0ff62a67caa6c71fe020a56acd802a0d370fc8cafa7b32a31,b6763d65a33e99d44d3aa8a8344e6129f7643b7ce873c0fc45e64d81e088b2b5,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,ALAT ANGKUTAN DARAT BERMOTOR,KENDARAAN BERMOTOR PENUMPANG,3020102003,Mini Bus ( Penumpang 14 Orang Kebawah ),29,29,2015-09-01,2015-09-28,298920000,0,298920000,256217143,42702857,Baik,TOYOTA NEW KIJANG INNOVA,1,1,0.0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,,101 (Pembelian),APBN,2015-09-01,ba8da7c8dda07f2a2816ff1321b59b63064288a6fc595753ba1a8ce7e24a6b2a,2019-09-17,,,2015.0,JEPANG,6,,01998,,1.0,BENSIN,6e3dde21aadc956d09ea599f8ae59e429b6ce1c4c3418a9adc471de08b096339,3ff364d9a0bccbc900d56d47c647aa27db4a11295917f8e6c51f62f2890b356e,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,71c2a7d10f1aa51181c607caaf572cdba3fb8de6b8b115351135cd2ff6465e83,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,Digunakan sendiri untuk operasional,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,N
2abaca4911e68fa9bfbf3482ee797fd5b9045b841fdff7253557c5fe15de6477,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,83c7b7f65e6b54b0ff62a67caa6c71fe020a56acd802a0d370fc8cafa7b32a31,b6763d65a33e99d44d3aa8a8344e6129f7643b7ce873c0fc45e64d81e088b2b5,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,ALAT ANGKUTAN DARAT BERMOTOR,KENDARAAN BERMOTOR PENUMPANG,3020102003,Mini Bus ( Penumpang 14 Orang Kebawah ),11,11,2015-09-01,2015-09-28,392290000,0,392290000,336248571,56041429,Baik,Honda CRV,1,1,0.0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,,101 (Pembelian),APBN,2015-09-01,ba8da7c8dda07f2a2816ff1321b59b63064288a6fc595753ba1a8ce7e24a6b2a,2019-09-17,,,2015.0,JEPANG,4,,01997,,1.0,BENSIN,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,5b2df96cb1faccf0b6cf4885c28cef98b7a4526be312153760e34f57362684ad,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,Digunakan sendiri untuk operasional,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,N
2abaca4911e68fa9bfbf3482ee797fd5b9045b841fdff7253557c5fe15de6477,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,83c7b7f65e6b54b0ff62a67caa6c71fe020a56acd802a0d370fc8cafa7b32a31,b6763d65a33e99d44d3aa8a8344e6129f7643b7ce873c0fc45e64d81e088b2b5,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,ALAT ANGKUTAN DARAT BERMOTOR,KENDARAAN BERMOTOR PENUMPANG,3020102003,Mini Bus ( Penumpang 14 Orang Kebawah ),43,43,2015-07-01,2018-02-15,114000000,0,114000000,97714285,16285715,Baik,FORD,1,1,0.0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,,102 (Transfer Masuk),APBN 2015,2015-07-01,ba8da7c8dda07f2a2816ff1321b59b63064288a6fc595753ba1a8ce7e24a6b2a,2019-09-17,,,2014.0,,110 / 6.050,,1499 cc,,0.0,Bensin,6139d9661a76efbb4f7ae17c334b1b1de686117cf54e2fb93ac4589c6e0a4060,c3b8ffb2409872286d669b893b1a3e8cc8fa57091e45c03115070dabb01fb599,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,095595f93e1acb3b2587b7a4e7e2c20ac73b3bec074a79a51ce2df55d2cc1a7c,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,Digunakan sendiri untuk operasional,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,N
da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c,ff5b02bdeb08cfa3033ef2bdc72f969ee08542d4dac68b309b8cdc67b0ae1229,4a01ae2c6a1801146dcb069e710f702f1292edfca9a9c302e7fe18d2eed0cea0,9238938c5101efc1eff49b1cf886f1733c976571d4ea63f65142a59a23c230af,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,7514e219d367972988e6e0bf1603f5e639dc7ad33880f44739c52d587229a486,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,7514e219d367972988e6e0bf1603f5e639dc7ad33880f44739c52d587229a486,ALAT ANGKUTAN DARAT BERMOTOR,KENDARAAN BERMOTOR PENUMPANG,3020102003,Mini Bus ( Penumpang 14 Orang Kebawah ),8,8,2019-12-06,2019-12-20,997886333,0,997886333,285110380,712775953,Baik,Isuzu,1,1,0.0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,,102 (Transfer Masuk),DEPUTI IV BIDANG PENINDAKAN,2019-12-06,b9e1a1ae2485314855ab9621bed1523089894c5992c19870d24b6f5247af73e0,2020-09-09,,,,,,,,,,,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,9c7b24a1eaa535e69fe51a7c47aa3d5ef7d0793621ce4196e426f339ed5d4404,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,Digunakan sendiri untuk operasional,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,N
2abaca4911e68fa9bfbf3482ee797fd5b9045b841fdff7253557c5fe15de6477,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,83c7b7f65e6b54b0ff62a67caa6c71fe020a56acd802a0d370fc8cafa7b32a31,b6763d65a33e99d44d3aa8a8344e6129f7643b7ce873c0fc45e64d81e088b2b5,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,ALAT ANGKUTAN DARAT BERMOTOR,KENDARAAN BERMOTOR PENUMPANG,3020102003,Mini Bus ( Penumpang 14 Orang Kebawah ),59,59,2015-07-28,2018-02-15,179140000,0,179140000,153548571,25591429,Baik,Toyota,1,1,0.0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,,102 (Transfer Masuk),APBN 2015,2015-07-28,ba8da7c8dda07f2a2816ff1321b59b63064288a6fc595753ba1a8ce7e24a6b2a,2019-09-17,,,,,,,,,,,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,da8e934196fd7ae890e4e0c057d2c0a371c27325fc8a3cb1aaf93b4f32de30df,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,Digunakan sendiri untuk operasional,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,N
2abaca4911e68fa9bfbf3482ee797fd5b9045b841fdff7253557c5fe15de6477,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,83c7b7f65e6b54b0ff62a67caa6c71fe020a56acd802a0d370fc8cafa7b32a31,b6763d65a33e99d44d3aa8a8344e6129f7643b7ce873c0fc45e64d81e088b2b5,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,ALAT ANGKUTAN DARAT BERMOTOR,KENDARAAN BERMOTOR PENUMPANG,3020102003,Mini Bus ( Penumpang 14 Orang Kebawah ),20,20,2015-09-01,2015-09-28,392290000,0,392290000,336248571,56041429,Baik,Honda CRV,1,1,0.0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,,101 (Pembelian),APBN,2015-09-01,ba8da7c8dda07f2a2816ff1321b59b63064288a6fc595753ba1a8ce7e24a6b2a,2019-09-17,,,2015.0,JEPANG,4,,01997,,1.0,BENSIN,8dfd59d11637bbbefa2574122a88251522a23bf671d9d0e1ac42bbd4903e26f2,8328b907bcdda6cf835c5e1a8e23302c7024ca489b73a6c44ef69d1d20443469,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,f8e6160424e79d81a241cd7028c39406f3cb82d7fd80c4908f210c2530561569,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,Digunakan sendiri untuk operasional,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,N
